p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_depth,continuous_wins_p1,continuous_wins_p2,server,serve_no,elapsed_time,p1_Players_run_distance_difference,p2_Players_run_distance_difference,p1_server,p2_server,p1_score,p2_score,point_no,p1_Player_socre_margin,p2_Player_socre_margin
1,0.846153846,0.857142857,0.588235294,0.470588235,0.75,0,0,1,0,114,4,2,0,1,1,1,00:29:45,-1.483,-1.483,1,1,0,15,46,-15,-15
1,0.846153846,0.875,0.588235294,0.470588235,0.75,0,0,1,0,92,1,2,1,0,1,2,00:30:10,4.446,4.446,1,1,15,15,47,0,0
1,0.857142857,0.875,0.588235294,0.470588235,0.75,0,0,0,1,106,5,2,2,0,1,1,00:31:09,-1.773,-1.773,1,1,30,15,48,15,15
1,0.8,0.875,0.588235294,0.470588235,0.75,0,0,0,1,113,4,2,0,0,1,1,00:32:51,4.731,4.731,1,1,40,40,51,0,0
0.9375,0.75,0.875,0.588235294,0.470588235,0.75,1,0,0,1,122,4,2,0,1,1,1,00:33:50,-0.159,-0.159,1,1,40,60,52,-20,-20
0.9375,0.75,0.777777778,0.588235294,0.470588235,0.75,1,0,1,0,89,2,2,0,0,1,2,00:34:18,0.554,0.554,1,1,40,40,53,0,0
0.941176471,0.764705882,0.777777778,0.588235294,0.470588235,0.75,1,0,1,0,119,2,2,0,1,1,1,00:35:13,-2.616,-2.616,1,1,40,60,54,-20,-20
0.941176471,0.764705882,0.8,0.588235294,0.470588235,0.75,0,0,1,0,104,3,2,0,0,1,2,00:36:09,-1.12,-1.12,1,1,40,40,55,0,0
0.944444444,0.777777778,0.8,0.588235294,0.470588235,0.75,0,0,0,0,126,5,1,1,0,1,1,00:36:53,-0.271,-0.271,1,1,60,40,56,20,20
0.944444444,0.777777778,0.8,0.611111111,0.5,0.75,0,0,0,0,121,2,2,0,0,2,1,00:37:25,0.561,0.561,2,2,0,0,57,0,0
0.944444444,0.777777778,0.8,0.631578947,0.473684211,0.75,0,0,0,0,118,4,2,0,1,2,1,00:37:42,13.345,13.345,2,2,0,15,58,-15,-15
0.944444444,0.777777778,0.8,0.631578947,0.473684211,0.777777778,0,0,1,0,94,2,2,1,0,2,2,00:38:12,-1.906,-1.906,2,2,15,15,59,0,0
0.944444444,0.777777778,0.8,0.631578947,0.473684211,0.8,0,0,1,0,91,1,2,0,1,2,2,00:38:43,-1.089,-1.089,2,2,15,30,60,-15,-15
0.944444444,0.777777778,0.8,0.65,0.45,0.8,0,0,1,0,111,3,2,0,2,2,1,00:39:26,4.096,4.096,2,2,15,40,61,-25,-25
0.944444444,0.777777778,0.8,0.65,0.45,0.818181818,0,0,1,0,84,3,2,1,0,2,2,00:39:59,2.95,2.95,2,2,30,40,62,-10,-10
0.944444444,0.777777778,0.727272727,0.65,0.45,0.818181818,0,0,1,0,84,2,2,0,0,1,2,00:41:49,6.235,6.235,1,1,0,0,63,0,0
0.944444444,0.777777778,0.75,0.65,0.45,0.818181818,0,0,1,1,78,1,2,0,1,1,2,00:42:33,-0.469,-0.469,1,1,0,15,64,-15,-15
0.944444444,0.777777778,0.769230769,0.65,0.45,0.818181818,0,0,0,2,84,1,2,1,0,1,2,00:43:54,-0.096,-0.096,1,1,15,15,65,0,0
0.947368421,0.789473684,0.769230769,0.65,0.45,0.818181818,0,0,0,2,111,2,2,0,0,1,1,00:45:24,1.765,1.765,1,1,30,30,67,0,0
0.95,0.8,0.769230769,0.65,0.45,0.818181818,0,0,0,1,114,5,1,1,0,1,1,00:45:54,-0.239,-0.239,1,1,40,30,68,10,10
0.95,0.8,0.769230769,0.65,0.45,0.833333333,0,0,0,0,96,2,2,0,0,2,2,00:46:23,2.508,2.508,2,2,0,0,69,0,0
0.904761905,0.761904762,0.769230769,0.65,0.45,0.833333333,0,0,0,0,122,4,2,0,0,1,1,00:55:43,-0.635,-0.635,1,1,0,0,80,0,0
0.904761905,0.761904762,0.785714286,0.65,0.45,0.833333333,0,0,0,1,92,2,2,1,0,1,2,00:56:01,-2.837,-2.837,1,1,15,0,81,15,15
0.909090909,0.727272727,0.785714286,0.65,0.45,0.833333333,0,0,0,1,102,4,2,0,0,1,1,00:57:09,-4.707,-4.707,1,1,30,15,83,15,15
0.913043478,0.739130435,0.785714286,0.65,0.45,0.833333333,0,0,0,1,123,4,2,0,1,1,1,00:57:40,-0.458,-0.458,1,1,30,30,84,0,0
0.916666667,0.708333333,0.785714286,0.65,0.45,0.833333333,0,0,0,0,100,2,2,1,0,1,1,00:58:01,-1.66,-1.66,1,1,40,30,85,10,10
0.92,0.72,0.785714286,0.65,0.45,0.833333333,0,0,0,1,111,5,2,0,1,1,1,00:58:36,0.286,0.286,1,1,40,40,86,0,0
0.923076923,0.730769231,0.785714286,0.65,0.45,0.833333333,0,0,0,1,103,4,2,1,0,1,1,00:59:08,-16.143,-16.143,1,1,60,40,87,20,20
0.923076923,0.730769231,0.785714286,0.619047619,0.428571429,0.833333333,0,1,0,1,129,4,2,0,0,2,1,01:00:18,0.19,0.19,2,2,0,0,88,0,0
0.923076923,0.730769231,0.785714286,0.636363636,0.409090909,0.833333333,0,1,0,1,102,5,2,0,0,2,1,01:01:01,5.134,5.134,2,2,15,15,90,0,0
0.923076923,0.730769231,0.785714286,0.652173913,0.434782609,0.833333333,0,1,1,1,116,4,2,1,0,2,1,01:01:33,0.874,0.874,2,2,30,15,91,15,15
0.923076923,0.730769231,0.785714286,0.666666667,0.458333333,0.833333333,0,0,1,1,117,5,2,0,1,2,1,01:02:01,1.857,1.857,2,2,30,30,92,0,0
0.923076923,0.730769231,0.785714286,0.68,0.48,0.833333333,0,0,1,0,122,3,1,0,2,2,1,01:02:19,0.591,0.591,2,2,30,40,93,-10,-10
0.888888889,0.703703704,0.785714286,0.68,0.48,0.833333333,1,0,0,0,117,4,1,0,0,1,1,01:03:20,-0.197,-0.197,1,1,0,0,94,0,0
0.888888889,0.703703704,0.733333333,0.68,0.48,0.833333333,1,0,0,0,99,2,2,0,0,1,2,01:04:30,3.443,3.443,1,1,15,15,96,0,0
0.892857143,0.678571429,0.733333333,0.68,0.48,0.833333333,1,0,1,0,117,4,1,0,1,1,1,01:06:05,-6.067,-6.067,1,1,15,40,98,-25,-25
0.892857143,0.678571429,0.733333333,0.692307692,0.5,0.833333333,0,0,1,0,109,1,2,0,0,2,1,01:07:42,0.166,0.166,2,2,0,0,99,0,0
0.892857143,0.678571429,0.733333333,0.692307692,0.5,0.846153846,0,0,1,0,90,3,1,0,1,2,2,01:08:13,-0.183,-0.183,2,2,0,15,100,-15,-15
0.892857143,0.678571429,0.733333333,0.692307692,0.5,0.857142857,0,0,0,0,90,4,2,0,2,2,2,01:08:40,3.21,3.21,2,2,0,30,101,-30,-30
0.892857143,0.678571429,0.733333333,0.703703704,0.518518519,0.857142857,0,0,0,0,119,5,1,0,3,2,1,01:09:13,0.327,0.327,2,2,0,40,102,-40,-40
0.896551724,0.689655172,0.733333333,0.703703704,0.518518519,0.857142857,0,0,0,0,107,5,1,0,0,1,1,01:09:45,-0.681,-0.681,1,1,0,0,103,0,0
0.9,0.7,0.733333333,0.703703704,0.518518519,0.857142857,0,0,0,0,91,4,2,1,0,1,1,01:10:03,-1.372,-1.372,1,1,15,0,104,15,15
0.903225806,0.709677419,0.733333333,0.703703704,0.518518519,0.857142857,0,0,0,1,110,3,2,2,0,1,1,01:10:21,-1.767,-1.767,1,1,30,0,105,30,30
0.90625,0.71875,0.733333333,0.703703704,0.518518519,0.857142857,0,0,0,1,109,3,1,3,0,1,1,01:10:57,-0.219,-0.219,1,1,40,0,106,40,40
0.90625,0.71875,0.733333333,0.678571429,0.5,0.857142857,0,1,0,1,125,4,2,0,0,2,1,01:12:57,0.411,0.411,2,2,15,0,108,15,15
0.90625,0.71875,0.733333333,0.678571429,0.5,0.866666667,0,1,0,0,95,4,2,0,1,2,2,01:13:15,-1.561,-1.561,2,2,15,15,109,0,0
0.90625,0.71875,0.733333333,0.689655172,0.517241379,0.866666667,0,1,0,0,124,3,1,0,2,2,1,01:13:45,0.37,0.37,2,2,15,30,110,-15,-15
0.90625,0.71875,0.733333333,0.7,0.5,0.866666667,0,0,0,1,130,4,2,0,3,2,1,01:14:03,0.771,0.771,2,2,15,40,111,-25,-25
0.90625,0.71875,0.733333333,0.709677419,0.516129032,0.866666667,0,0,0,1,128,3,2,1,0,2,1,01:14:26,-1.714,-1.714,2,2,30,40,112,-10,-10
0.909090909,0.727272727,0.733333333,0.709677419,0.516129032,0.866666667,0,0,0,1,114,2,1,0,0,1,1,01:14:58,-0.547,-0.547,1,1,0,0,113,0,0
0.909090909,0.727272727,0.75,0.709677419,0.516129032,0.866666667,0,0,0,0,90,1,2,1,0,1,2,01:15:16,0.612,0.612,1,1,15,0,114,15,15
0.882352941,0.705882353,0.75,0.709677419,0.516129032,0.866666667,1,0,0,0,118,4,2,2,0,1,1,01:16:13,-0.265,-0.265,1,1,30,0,115,30,30
0.885714286,0.714285714,0.75,0.709677419,0.516129032,0.866666667,1,0,0,0,111,3,2,3,0,1,1,01:16:33,-0.567,-0.567,1,1,40,0,116,40,40
0.885714286,0.714285714,0.75,0.71875,0.5,0.866666667,1,0,0,0,124,2,2,0,0,2,1,01:18:04,2.131,2.131,2,2,0,0,117,0,0
0.885714286,0.714285714,0.75,0.727272727,0.484848485,0.866666667,0,0,0,0,124,5,2,1,0,2,1,01:18:30,-1.806,-1.806,2,2,15,0,118,15,15
0.885714286,0.714285714,0.75,0.727272727,0.484848485,0.875,0,0,0,0,99,4,2,2,0,2,2,01:19:11,2.284,2.284,2,2,30,0,119,30,30
0.885714286,0.714285714,0.75,0.735294118,0.5,0.875,0,0,0,0,124,5,1,0,1,2,1,01:19:42,0.405,0.405,2,2,30,15,120,15,15
0.885714286,0.714285714,0.75,0.742857143,0.514285714,0.875,0,0,0,0,131,4,2,0,2,2,1,01:20:01,1.154,1.154,2,2,30,30,121,0,0
0.885714286,0.714285714,0.75,0.722222222,0.5,0.875,0,0,0,0,124,5,2,0,3,2,1,01:20:19,-1.842,-1.842,2,2,30,40,122,-10,-10
0.885714286,0.714285714,0.764705882,0.722222222,0.5,0.875,0,0,0,0,92,4,2,0,0,1,2,01:20:56,-1.553,-1.553,1,1,0,0,123,0,0
0.885714286,0.714285714,0.777777778,0.722222222,0.5,0.875,0,0,0,0,90,4,2,1,0,1,2,01:21:33,-0.675,-0.675,1,1,15,0,124,15,15
0.888888889,0.722222222,0.777777778,0.722222222,0.5,0.875,0,0,0,0,108,2,2,2,0,1,1,01:22:05,-1.378,-1.378,1,1,30,0,125,30,30
0.888888889,0.722222222,0.736842105,0.722222222,0.5,0.875,0,0,0,0,90,4,1,3,0,1,2,01:22:24,-0.297,-0.297,1,1,40,0,126,40,40
0.891891892,0.702702703,0.736842105,0.722222222,0.5,0.875,0,0,0,0,115,3,2,0,1,1,1,01:23:00,-8.769,-8.769,1,1,40,15,127,25,25
0.894736842,0.710526316,0.736842105,0.722222222,0.5,0.875,0,0,0,0,111,4,2,0,2,1,1,01:23:32,-6.235,-6.235,1,1,40,30,128,10,10
0.894736842,0.710526316,0.736842105,0.72972973,0.486486486,0.875,0,0,0,1,130,4,2,0,0,2,1,01:25:10,0.629,0.629,2,2,0,0,129,0,0
0.894736842,0.710526316,0.736842105,0.736842105,0.5,0.875,0,0,0,1,115,4,2,1,0,2,1,01:25:33,1.991,1.991,2,2,15,0,130,15,15
0.894736842,0.710526316,0.736842105,0.736842105,0.5,0.823529412,0,0,0,1,90,4,2,0,1,2,2,01:25:57,2.85,2.85,2,2,15,15,131,0,0
0.894736842,0.710526316,0.736842105,0.743589744,0.512820513,0.823529412,0,0,0,0,129,5,1,1,0,2,1,01:26:43,-0.57,-0.57,2,2,30,15,132,15,15
0.894736842,0.710526316,0.736842105,0.75,0.5,0.823529412,0,0,0,1,133,2,2,0,1,2,1,01:27:16,0.867,0.867,2,2,30,30,133,0,0
0.894736842,0.710526316,0.736842105,0.756097561,0.512195122,0.823529412,0,0,0,1,123,4,2,1,0,2,1,01:27:43,2.551,2.551,2,2,40,30,134,10,10
0.894736842,0.710526316,0.736842105,0.761904762,0.523809524,0.823529412,0,0,0,1,118,5,1,0,1,2,1,01:28:17,2.684,2.684,2,2,40,40,135,0,0
0.894736842,0.710526316,0.736842105,0.761904762,0.523809524,0.833333333,0,0,0,0,84,3,2,0,2,2,2,01:28:38,2.078,2.078,2,2,40,60,136,-20,-20
0.897435897,0.692307692,0.736842105,0.761904762,0.523809524,0.833333333,0,0,0,0,111,3,2,0,0,1,1,01:31:02,-1.256,-1.256,1,1,0,0,137,0,0
0.9,0.7,0.736842105,0.761904762,0.523809524,0.833333333,0,0,0,0,106,4,2,0,1,1,1,01:31:30,-0.526,-0.526,1,1,0,15,138,-15,-15
0.902439024,0.707317073,0.736842105,0.761904762,0.523809524,0.833333333,0,0,0,0,121,4,2,1,0,1,1,01:31:49,-1.456,-1.456,1,1,15,15,139,0,0
0.904761905,0.69047619,0.736842105,0.761904762,0.523809524,0.833333333,0,0,1,0,113,3,1,2,0,1,1,01:32:17,-0.883,-0.883,1,1,30,15,140,15,15
0.88372093,0.674418605,0.736842105,0.761904762,0.523809524,0.833333333,0,0,2,0,119,4,2,0,1,1,1,01:32:40,-1.574,-1.574,1,1,30,30,141,0,0
0.886363636,0.659090909,0.736842105,0.761904762,0.523809524,0.833333333,0,0,2,0,113,3,2,0,2,1,1,01:33:07,-3.576,-3.576,1,1,30,40,142,-10,-10
0.886363636,0.659090909,0.736842105,0.744186047,0.511627907,0.833333333,0,1,1,0,121,4,2,0,0,2,1,01:34:00,0.327,0.327,2,2,0,0,143,0,0
0.886363636,0.659090909,0.736842105,0.727272727,0.5,0.833333333,0,1,0,0,119,4,2,0,1,2,1,01:34:14,0.282,0.282,2,2,0,15,144,-15,-15
0.886363636,0.659090909,0.736842105,0.733333333,0.511111111,0.833333333,0,1,0,0,111,5,2,0,2,2,1,01:34:26,1.389,1.389,2,2,0,30,145,-30,-30
0.886363636,0.659090909,0.736842105,0.733333333,0.511111111,0.789473684,0,0,0,0,98,1,2,0,3,2,2,01:34:43,-0.707,-0.707,2,2,0,40,146,-40,-40
0.886363636,0.659090909,0.736842105,0.717391304,0.5,0.789473684,0,1,0,0,113,5,2,1,0,2,1,01:35:20,0.435,0.435,2,2,15,40,147,-25,-25
0.888888889,0.644444444,0.736842105,0.717391304,0.5,0.789473684,0,1,0,0,101,3,2,0,0,1,1,01:36:02,-0.953,-0.953,1,1,0,0,148,0,0
0.869565217,0.630434783,0.736842105,0.717391304,0.5,0.789473684,0,1,0,0,102,4,2,0,1,1,1,01:36:24,-0.726,-0.726,1,1,0,15,149,-15,-15
0.872340426,0.617021277,0.736842105,0.717391304,0.5,0.789473684,0,0,0,0,112,3,1,1,0,1,1,01:36:45,-1.688,-1.688,1,1,15,15,150,0,0
0.875,0.625,0.736842105,0.717391304,0.5,0.789473684,0,0,0,0,118,5,2,0,1,1,1,01:37:07,-5.742,-5.742,1,1,15,30,151,-15,-15
0.87755102,0.632653061,0.736842105,0.717391304,0.5,0.789473684,0,0,0,0,113,2,2,1,0,1,1,01:37:51,-0.659,-0.659,1,1,30,30,152,0,0
0.88,0.64,0.736842105,0.717391304,0.5,0.789473684,0,0,0,1,104,4,2,2,0,1,1,01:38:11,-2.303,-2.303,1,1,40,30,153,10,10
0.88,0.64,0.736842105,0.723404255,0.510638298,0.789473684,0,0,0,1,132,2,2,0,0,2,1,01:39:52,0.403,0.403,2,2,0,0,154,0,0
0.88,0.64,0.736842105,0.723404255,0.510638298,0.8,0,0,1,1,87,1,2,0,1,2,2,01:40:05,1.571,1.571,2,2,0,15,155,-15,-15
0.88,0.64,0.736842105,0.729166667,0.520833333,0.8,0,0,1,0,113,5,1,0,2,2,1,01:40:32,1.862,1.862,2,2,0,30,156,-30,-30
0.88,0.64,0.736842105,0.714285714,0.510204082,0.8,0,1,1,0,119,4,2,0,3,2,1,01:40:48,0.419,0.419,2,2,0,40,157,-40,-40
0.862745098,0.62745098,0.736842105,0.714285714,0.510204082,0.8,0,1,0,0,108,5,1,0,0,1,1,01:41:19,-1.137,-1.137,1,1,0,0,158,0,0
0.865384615,0.634615385,0.736842105,0.714285714,0.510204082,0.8,0,1,0,0,106,3,2,1,0,1,1,01:41:35,-3.43,-3.43,1,1,15,0,159,15,15
0.849056604,0.622641509,0.736842105,0.714285714,0.510204082,0.8,0,0,0,0,105,5,1,2,0,1,1,01:41:56,-6.431,-6.431,1,1,30,0,160,30,30
0.849056604,0.622641509,0.75,0.714285714,0.510204082,0.8,0,0,0,0,102,1,1,0,1,1,2,01:42:22,-0.395,-0.395,1,1,30,15,161,15,15
0.851851852,0.611111111,0.75,0.714285714,0.510204082,0.8,0,0,0,0,110,5,1,1,0,1,1,01:42:54,-1.911,-1.911,1,1,40,15,162,25,25
0.851851852,0.611111111,0.714285714,0.714285714,0.510204082,0.8,0,0,0,0,96,4,2,0,1,1,2,01:43:17,0.892,0.892,1,1,40,30,163,10,10
0.854545455,0.618181818,0.714285714,0.714285714,0.510204082,0.8,0,0,0,0,120,4,2,0,2,1,1,01:43:52,-1.035,-1.035,1,1,40,40,164,0,0
0.857142857,0.607142857,0.714285714,0.714285714,0.510204082,0.8,0,0,0,0,117,3,1,1,0,1,1,01:44:10,-0.314,-0.314,1,1,60,40,165,20,20
0.859649123,0.614035088,0.714285714,0.714285714,0.510204082,0.8,0,0,0,0,111,4,2,0,0,1,1,01:44:34,-3.338,-3.338,1,1,40,40,166,0,0
0.862068966,0.620689655,0.714285714,0.714285714,0.510204082,0.8,0,0,0,0,114,2,1,1,0,1,1,01:45:03,-0.356,-0.356,1,1,60,40,167,20,20
0.862068966,0.620689655,0.714285714,0.72,0.52,0.8,0,0,0,0,111,5,1,0,0,2,1,01:46:32,1.129,1.129,2,2,0,0,168,0,0
0.862068966,0.620689655,0.714285714,0.705882353,0.509803922,0.8,0,1,0,0,128,4,1,0,1,2,1,01:47:11,0.244,0.244,2,2,0,15,169,-15,-15
0.862068966,0.620689655,0.714285714,0.705882353,0.509803922,0.80952381,0,1,0,0,94,2,2,0,2,2,2,01:47:27,-3.138,-3.138,2,2,0,30,170,-30,-30
0.862068966,0.620689655,0.714285714,0.705882353,0.509803922,0.818181818,0,1,0,0,115,2,2,0,3,2,2,01:48:00,4.809,4.809,2,2,0,40,171,-40,-40
0.86440678,0.610169492,0.714285714,0.705882353,0.509803922,0.818181818,0,0,0,0,113,5,2,0,0,1,1,01:48:48,-11.309,-11.309,1,1,0,0,172,0,0
0.86440678,0.610169492,0.727272727,0.705882353,0.509803922,0.818181818,0,0,0,1,96,4,2,0,1,1,2,01:49:25,-1.928,-1.928,1,1,0,15,173,-15,-15
0.86440678,0.610169492,0.695652174,0.705882353,0.509803922,0.818181818,0,0,0,1,101,3,2,1,0,1,2,01:49:55,-0.885,-0.885,1,1,15,15,174,0,0
0.866666667,0.616666667,0.695652174,0.705882353,0.509803922,0.818181818,0,0,0,1,104,4,2,0,1,1,1,01:50:27,-2.549,-2.549,1,1,15,30,175,-15,-15
0.868852459,0.62295082,0.695652174,0.705882353,0.509803922,0.818181818,0,0,0,0,110,3,2,1,0,1,1,01:50:46,-1.749,-1.749,1,1,30,30,176,0,0
0.870967742,0.629032258,0.695652174,0.705882353,0.509803922,0.818181818,0,0,0,0,97,2,1,2,0,1,1,01:51:06,-1.593,-1.593,1,1,40,30,177,10,10
0.870967742,0.629032258,0.695652174,0.692307692,0.5,0.818181818,0,1,0,0,131,4,2,0,0,2,1,01:52:41,0.098,0.098,2,2,0,0,178,0,0
0.870967742,0.629032258,0.695652174,0.679245283,0.490566038,0.818181818,0,2,0,0,124,5,1,0,1,2,1,01:52:57,0.332,0.332,2,2,0,15,179,-15,-15
0.870967742,0.629032258,0.695652174,0.685185185,0.481481481,0.818181818,0,2,0,0,119,5,2,0,2,2,1,01:53:11,2.283,2.283,2,2,0,30,180,-30,-30
0.870967742,0.629032258,0.695652174,0.690909091,0.490909091,0.818181818,0,1,0,0,116,5,1,1,0,2,1,01:54:02,0.847,0.847,2,2,30,30,182,0,0
0.870967742,0.629032258,0.695652174,0.696428571,0.5,0.818181818,0,0,0,0,121,1,2,0,1,2,1,01:54:22,0.398,0.398,2,2,30,40,183,-10,-10
0.857142857,0.619047619,0.695652174,0.696428571,0.5,0.818181818,1,0,0,0,107,1,2,0,0,1,1,01:54:55,-0.359,-0.359,1,1,0,0,184,0,0
0.857142857,0.619047619,0.666666667,0.696428571,0.5,0.818181818,1,0,0,0,102,2,2,1,0,1,2,01:55:11,-5.18,-5.18,1,1,15,0,185,15,15
0.857142857,0.619047619,0.68,0.696428571,0.5,0.818181818,1,0,0,0,101,3,1,0,1,1,2,01:55:42,-3.049,-3.049,1,1,15,15,186,0,0
0.859375,0.625,0.68,0.696428571,0.5,0.818181818,0,0,0,0,111,2,1,1,0,1,1,01:56:22,-6.607,-6.607,1,1,30,15,187,15,15
0.861538462,0.630769231,0.68,0.696428571,0.5,0.818181818,0,0,0,0,110,4,2,2,0,1,1,01:56:56,-2.659,-2.659,1,1,40,15,188,25,25
0.861538462,0.630769231,0.68,0.696428571,0.5,0.782608696,0,0,0,1,96,4,2,0,0,2,2,01:58:32,3.248,3.248,2,2,0,0,189,0,0
0.861538462,0.630769231,0.68,0.701754386,0.50877193,0.782608696,0,0,0,1,122,3,2,1,0,2,1,01:59:05,1.109,1.109,2,2,15,0,190,15,15
0.861538462,0.630769231,0.68,0.706896552,0.5,0.782608696,0,0,0,1,115,5,2,0,1,2,1,01:59:37,2.898,2.898,2,2,15,15,191,0,0
0.861538462,0.630769231,0.68,0.706896552,0.5,0.75,0,0,0,1,97,1,2,1,0,2,2,02:00:06,1.078,1.078,2,2,30,15,192,15,15
0.861538462,0.630769231,0.68,0.694915254,0.491525424,0.75,0,1,0,1,132,4,2,2,0,2,1,02:00:46,0.441,0.441,2,2,40,15,193,25,25
0.861538462,0.630769231,0.68,0.7,0.5,0.75,0,2,0,1,122,4,1,0,1,2,1,02:01:02,0.055,0.055,2,2,40,30,194,10,10
0.861538462,0.630769231,0.68,0.7,0.5,0.72,0,2,0,0,99,2,2,0,2,2,2,02:01:44,2.526,2.526,2,2,40,40,195,0,0
0.861538462,0.630769231,0.68,0.704918033,0.508196721,0.72,0,1,0,0,127,3,1,1,0,2,1,02:02:21,-2.056,-2.056,2,2,60,40,196,20,20
0.861538462,0.630769231,0.68,0.709677419,0.516129032,0.72,0,0,0,0,133,4,2,0,0,2,1,02:03:55,0.609,0.609,2,2,40,40,197,0,0
0.861538462,0.630769231,0.68,0.698412698,0.507936508,0.72,0,1,0,0,123,4,2,0,1,2,1,02:04:13,0.325,0.325,2,2,40,60,198,-20,-20
0,0,0,1,1,0,0,1,0,0,124,4,1,0,0,2,1,00:00:00,1.575,1.575,2,2,0,0,1,0,0
0,0,0,1,1,0,0,1,0,0,119,4,2,0,1,2,1,00:00:35,2.599,2.599,2,2,0,15,2,-15,-15
0,0,0,1,0.666666667,0,0,0,0,0,110,5,1,0,2,2,1,00:00:56,2.65,2.65,2,2,0,30,3,-30,-30
0,0,0,1,0.75,0,0,0,0,0,120,2,2,1,0,2,1,00:01:24,2.546,2.546,2,2,15,30,4,-15,-15
0,0,0,1,0.8,0,0,0,0,0,112,5,1,0,1,2,1,00:01:48,0.449,0.449,2,2,15,40,5,-25,-25
1,0,0,1,0.8,0,0,0,1,0,124,4,2,0,0,1,1,00:02:35,-4.763,-4.763,1,1,0,0,6,0,0
1,0,0,1,0.8,0,0,0,1,0,93,3,2,0,1,1,2,00:03:18,2.965,2.965,1,1,0,15,7,-15,-15
1,0,0,1,0.8,0,0,0,1,0,96,1,2,0,2,1,2,00:03:58,3.496,3.496,1,1,0,30,8,-30,-30
1,0,0.333333333,1,0.8,0,0,0,0,0,93,3,2,0,3,1,2,00:04:42,-0.336,-0.336,1,1,0,40,9,-40,-40
1,0.5,0.333333333,1,0.8,0,0,0,0,0,116,5,1,1,0,1,1,00:05:19,-2.461,-2.461,1,1,15,40,10,-25,-25
1,0.5,0.5,1,0.8,0,0,0,0,1,93,3,2,2,0,1,2,00:05:43,-0.584,-0.584,1,1,30,40,11,-10,-10
1,0.5,0.6,1,0.8,0,0,0,0,2,99,2,2,3,0,1,2,00:06:31,-2.879,-2.879,1,1,40,40,12,0,0
0.666666667,0.333333333,0.6,1,0.8,0,1,0,0,2,129,5,1,4,0,1,1,00:07:08,0.036,0.036,1,1,60,40,13,20,20
0.666666667,0.333333333,0.6,1,0.8,1,1,0,0,1,89,2,2,0,0,2,2,00:07:36,0.92,0.92,2,2,0,0,14,0,0
0.666666667,0.333333333,0.6,1,0.8,1,1,0,0,0,106,4,1,0,1,2,2,00:08:18,1.15,1.15,2,2,0,15,15,-15,-15
0.666666667,0.333333333,0.6,1,0.8,1,0,0,0,0,99,3,2,0,2,2,2,00:09:00,2.656,2.656,2,2,0,30,16,-30,-30
0.666666667,0.333333333,0.6,1,0.8,1,0,0,1,0,101,4,2,0,3,2,2,00:09:41,3.665,3.665,2,2,0,40,17,-40,-40
0.666666667,0.333333333,0.5,1,0.8,1,0,0,1,0,95,4,2,0,0,1,2,00:11:35,-1.206,-1.206,1,1,0,0,18,0,0
0.75,0.5,0.5,1,0.8,1,0,0,1,0,125,4,2,0,1,1,1,00:12:16,-7.25,-7.25,1,1,0,15,19,-15,-15
0.75,0.5,0.571428571,1,0.8,1,0,0,0,1,103,1,2,1,0,1,2,00:12:38,0.404,0.404,1,1,15,15,20,0,0
0.8,0.4,0.571428571,1,0.8,1,0,0,1,1,118,4,2,2,0,1,1,00:13:15,-4.944,-4.944,1,1,30,15,21,15,15
0.666666667,0.333333333,0.571428571,1,0.8,1,1,0,1,1,127,4,2,0,1,1,1,00:13:42,-0.166,-0.166,1,1,30,30,22,0,0
0.666666667,0.333333333,0.625,1,0.8,1,1,0,1,1,98,1,2,1,0,1,2,00:14:14,0.5,0.5,1,1,40,30,23,10,10
0.666666667,0.333333333,0.625,1,0.833333333,1,1,0,0,1,123,2,1,0,0,2,1,00:15:02,-3.059,-3.059,2,2,0,0,24,0,0
0.666666667,0.333333333,0.625,1,0.857142857,1,0,0,0,1,120,4,1,0,1,2,1,00:15:40,0.445,0.445,2,2,0,15,25,-15,-15
0.666666667,0.333333333,0.625,1,0.875,1,0,0,0,0,125,4,2,0,2,2,1,00:16:31,2.302,2.302,2,2,0,30,26,-30,-30
0.666666667,0.333333333,0.625,1,0.875,0.8,0,0,0,0,87,3,2,0,3,2,2,00:16:51,1.137,1.137,2,2,0,40,27,-40,-40
0.666666667,0.333333333,0.625,1,0.888888889,0.8,0,0,0,0,111,5,1,1,0,2,1,00:17:30,2.387,2.387,2,2,15,40,28,-25,-25
0.714285714,0.428571429,0.625,1,0.888888889,0.8,0,0,0,0,115,5,1,0,0,1,1,00:19:14,-0.815,-0.815,1,1,0,0,29,0,0
0.714285714,0.428571429,0.555555556,1,0.888888889,0.8,0,0,1,0,94,3,2,1,0,1,2,00:19:38,-2.26,-2.26,1,1,15,0,30,15,15
0.75,0.5,0.555555556,1,0.888888889,0.8,0,0,1,0,118,5,1,0,1,1,1,00:20:11,-39.309,-39.309,1,1,15,15,31,0,0
0.75,0.5,0.5,1,0.888888889,0.8,0,0,1,0,93,3,2,1,0,1,2,00:20:54,-6.568,-6.568,1,1,30,15,32,15,15
