,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_depth,continuous_wins_p1,continuous_wins_p2,server,serve_no,elapsed_time,Player_socre_margin,Players_run_distance_difference,p1_server,p2_server,p1_score,p2_score,y_value_p1,y_value_p2,Momentum difference,point_victor_p2
3727,0.71875,0.484375,0.516129032,0.811320755,0.716981132,0.826086957,0,1,0,0,0.090909091,2,2,0,2,2,2,01:58:02,-0.806451613,0.090909091,0,1,0,30,21.7436374,54.87388124,-33.13024384,1
3728,0.71875,0.484375,0.516129032,0.814814815,0.722222222,0.826086957,0,1,0,0,0.424242424,4,1,1,0,2,1,01:58:38,-0.838709677,0.424242424,0,1,15,30,31.0880374,51.83733467,-20.74929727,2
3729,0.71875,0.484375,0.516129032,0.818181818,0.709090909,0.826086957,0,0,0,0,0.151515152,5,1,0,1,2,1,01:58:55,-0.806451613,0.151515152,0,1,15,40,25.6290374,52.5543747,-26.92533731,1
3730,0.71875,0.484375,0.516129032,0.818181818,0.709090909,0.833333333,0,0,1,0,-0.393939394,3,2,1,0,2,2,01:59:17,-0.838709677,-0.393939394,0,1,30,40,27.8776374,40.22434818,-12.34671078,2
3731,0.723076923,0.492307692,0.516129032,0.818181818,0.709090909,0.833333333,0,0,1,0,0.181818182,4,2,0,0,1,1,02:01:12,-0.806451613,0.181818182,1,0,0,0,50.15370523,29.06001818,21.09368705,1
3732,0.727272727,0.5,0.516129032,0.818181818,0.709090909,0.833333333,0,0,1,0,0.393939394,4,1,1,0,1,1,02:01:39,-0.774193548,0.393939394,1,0,15,0,55.91560859,30.75041818,25.16519041,1
3733,0.727272727,0.5,0.5,0.818181818,0.709090909,0.833333333,0,0,1,0,-0.060606061,2,2,2,0,1,2,02:02:08,-0.806451613,-0.060606061,1,0,30,0,52.89011182,23.80201818,29.08809364,2
3734,0.731343284,0.507462687,0.5,0.818181818,0.709090909,0.833333333,0,0,1,0,0.424242424,3,2,0,1,1,1,02:02:59,-0.774193548,0.424242424,1,0,30,15,51.27548075,34.33468818,16.94079257,1
3735,0.731343284,0.507462687,0.515151515,0.818181818,0.709090909,0.833333333,0,0,1,0,0.03030303,1,2,1,0,1,2,02:03:42,-0.741935484,0.03030303,1,0,40,15,48.08490499,22.85501818,25.22988681,1
3736,0.731343284,0.507462687,0.515151515,0.818181818,0.709090909,0.8,0,0,0,0,-0.060606061,5,1,0,0,2,2,02:04:27,-0.709677419,-0.060606061,0,1,0,0,25.28197499,47.64374818,-22.36177319,1
3737,0.731343284,0.507462687,0.515151515,0.818181818,0.709090909,0.807692308,0,0,1,0,-0.393939394,3,2,1,0,2,2,02:04:57,-0.741935484,-0.393939394,0,1,15,0,28.08757499,40.0897328,-12.0021578,2
3738,0.731343284,0.507462687,0.515151515,0.821428571,0.714285714,0.807692308,0,0,1,0,0.333333333,2,2,0,1,2,1,02:05:26,-0.774193548,0.333333333,0,1,15,15,29.31157499,49.58101318,-20.26943819,2
3739,0.731343284,0.507462687,0.515151515,0.824561404,0.701754386,0.807692308,0,0,1,1,0.484848485,3,1,0,2,2,1,02:05:51,-0.741935484,0.484848485,0,1,15,30,32.34997499,62.98088269,-30.6309077,1
3740,0.731343284,0.507462687,0.515151515,0.824561404,0.701754386,0.777777778,0,0,0,1,-0.393939394,2,2,1,0,2,2,02:06:16,-0.709677419,-0.393939394,0,1,30,30,19.53757499,43.97809141,-24.44051641,1
3741,0.731343284,0.507462687,0.515151515,0.827586207,0.706896552,0.777777778,0,0,0,1,0.454545455,3,2,2,0,2,1,02:06:59,-0.741935484,0.454545455,0,1,40,30,34.66557499,55.15503575,-20.48946076,2
3742,0.731343284,0.507462687,0.515151515,0.813559322,0.694915254,0.777777778,0,1,0,0,0.545454545,4,2,0,1,2,1,02:07:31,-0.774193548,0.545454545,0,1,40,40,30.01857499,58.35139265,-28.33281766,2
3743,0.731343284,0.507462687,0.515151515,0.816666667,0.7,0.777777778,0,1,1,0,0.393939394,4,2,0,2,2,1,02:07:48,-0.806451613,0.393939394,0,1,40,60,34.41357499,60.61217,-26.19859501,2
3744,0.731343284,0.507462687,0.529411765,0.816666667,0.7,0.777777778,0,1,1,0,0.181818182,2,2,0,0,1,2,02:09:28,-0.774193548,0.181818182,1,0,0,0,48.30806899,28.6385,19.66956898,1
3745,0.720588235,0.5,0.529411765,0.816666667,0.7,0.777777778,1,0,1,0,0,4,2,1,0,1,1,02:10:11,-0.741935484,0,1,0,15,0,53.26197853,26.2992,26.96277853,1
3746,0.724637681,0.507246377,0.529411765,0.816666667,0.7,0.777777778,1,0,0,1,0.454545455,4,2,2,0,1,1,02:11:16,-0.677419355,0.454545455,1,0,40,0,56.94487766,38.5142,18.43067765,1
3747,0.724637681,0.507246377,0.529411765,0.819672131,0.68852459,0.777777778,1,0,0,1,0.303030303,4,2,0,0,2,1,02:12:07,-0.64516129,0.303030303,0,1,0,0,28.25654766,55.14281415,-26.8862665,1
3748,0.724637681,0.507246377,0.529411765,0.819672131,0.68852459,0.75,0,0,0,1,-0.393939394,3,1,1,0,2,2,02:12:36,-0.612903226,-0.393939394,0,1,15,0,20.60034766,44.75738082,-24.15703316,1
3749,0.724637681,0.507246377,0.529411765,0.806451613,0.677419355,0.75,0,0,0,0,0.454545455,4,2,2,0,2,1,02:13:25,-0.64516129,0.454545455,0,1,30,0,36.84494766,50.65548161,-13.81053396,2
3750,0.724637681,0.507246377,0.529411765,0.793650794,0.666666667,0.75,0,0,0,0,0.484848485,3,2,0,1,2,1,02:13:47,-0.677419355,0.484848485,0,1,30,15,27.09594766,52.98130318,-25.88535552,2
3751,0.724637681,0.507246377,0.529411765,0.793650794,0.666666667,0.724137931,0,0,0,0,-0.272727273,4,2,0,2,2,2,02:14:22,-0.64516129,-0.272727273,0,1,30,30,21.47094766,51.43719732,-29.96624966,1
3752,0.728571429,0.514285714,0.529411765,0.793650794,0.666666667,0.724137931,0,0,0,0,0.424242424,4,2,0,0,1,1,02:16:52,-0.580645161,0.424242424,1,0,0,0,47.19323681,31.29352732,15.89970949,1
3753,0.718309859,0.507042254,0.529411765,0.793650794,0.666666667,0.724137931,0,0,0,0,0.484848485,5,1,1,0,1,1,02:17:25,-0.548387097,0.484848485,1,0,15,0,52.92607176,33.12892732,19.79714444,1
3754,0.722222222,0.513888889,0.529411765,0.793650794,0.666666667,0.724137931,0,0,0,0,0.181818182,5,2,2,0,1,1,02:18:08,-0.516129032,0.181818182,1,0,30,0,54.09730713,30.23552732,23.86177981,1
3755,0.726027397,0.506849315,0.529411765,0.793650794,0.666666667,0.724137931,0,0,1,0,0.515151515,4,2,3,0,1,1,02:18:51,-0.548387097,0.515151515,1,0,40,0,66.73555522,32.49652732,34.2390279,2
3756,0.716216216,0.5,0.529411765,0.793650794,0.666666667,0.724137931,0,0,1,0,0.272727273,5,1,0,1,1,1,02:19:21,-0.516129032,0.272727273,1,0,40,15,52.46336824,34.53859732,17.92477092,1
3757,0.716216216,0.5,0.529411765,0.796875,0.65625,0.724137931,0,0,1,0,0.03030303,5,1,0,0,2,1,02:22:31,-0.483870968,0.03030303,0,1,0,0,30.57203824,45.75515414,-15.1831159,1
3758,0.716216216,0.5,0.529411765,0.8,0.661538462,0.724137931,0,0,1,0,0.363636364,2,1,1,0,2,1,02:22:58,-0.516129032,0.363636364,0,1,15,0,32.53303824,43.76657722,-11.23353898,2
3759,0.716216216,0.5,0.529411765,0.8,0.661538462,0.733333333,0,0,1,0,-0.424242424,2,2,0,1,2,2,02:23:16,-0.548387097,-0.424242424,0,1,15,15,21.47363824,40.97212308,-19.49848484,2
3760,0.716216216,0.5,0.529411765,0.803030303,0.651515152,0.733333333,0,0,1,0,0.545454545,4,1,0,2,2,1,02:23:51,-0.516129032,0.545454545,0,1,15,30,35.23903824,58.9132397,-23.67420146,1
3761,0.716216216,0.5,0.529411765,0.805970149,0.656716418,0.733333333,0,0,0,0,0.303030303,2,2,1,0,2,1,02:24:40,-0.548387097,0.303030303,0,1,30,30,26.44763824,44.13727627,-17.68963803,2
3762,0.716216216,0.5,0.529411765,0.808823529,0.647058824,0.733333333,0,0,0,0,0.454545455,5,1,0,1,2,1,02:25:19,-0.516129032,0.454545455,0,1,30,40,29.78603824,55.65248235,-25.86644412,1
3763,0.716216216,0.5,0.529411765,0.811594203,0.652173913,0.733333333,0,0,0,0,0.181818182,5,1,1,0,2,1,02:25:52,-0.548387097,0.181818182,0,1,40,40,30.17703824,47.87404594,-17.69700771,2
3764,0.716216216,0.5,0.529411765,0.811594203,0.652173913,0.709677419,0,0,0,0,-0.818181818,1,2,0,1,2,2,02:26:27,-0.516129032,-0.818181818,0,1,40,60,7.710638235,33.50012239,-25.78948416,1
3765,0.716216216,0.5,0.529411765,0.814285714,0.642857143,0.709677419,0,0,0,0,0.212121212,5,1,0,0,2,1,02:27:06,-0.483870968,0.212121212,0,1,40,40,26.57803824,48.11202216,-21.53398393,1
3766,0.716216216,0.5,0.529411765,0.816901408,0.647887324,0.709677419,0,0,0,0,0.484848485,3,2,1,0,2,1,02:27:37,-0.516129032,0.484848485,0,1,60,40,31.00363824,48.58340687,-17.57976863,2
3767,0.716216216,0.5,0.529411765,0.819444444,0.638888889,0.709677419,0,0,0,1,0.272727273,4,2,0,0,2,1,02:28:18,-0.483870968,0.272727273,0,1,40,40,26.34663824,54.08855867,-27.74192043,1
3768,0.716216216,0.5,0.529411765,0.821917808,0.630136986,0.709677419,0,0,0,1,0.272727273,5,1,1,0,2,1,02:29:00,-0.451612903,0.272727273,0,1,60,40,31.38003824,55.08514741,-23.70510917,1
3769,0.716216216,0.5,0.514285714,0.821917808,0.630136986,0.709677419,0,0,0,2,0.090909091,2,2,0,0,1,2,02:30:03,-0.419354839,0.090909091,1,0,0,0,40.50166571,37.11241741,3.389248306,1
3770,0.72,0.493333333,0.514285714,0.821917808,0.630136986,0.709677419,0,0,1,1,0.424242424,4,2,1,0,1,1,02:30:43,-0.451612903,0.424242424,1,0,15,0,57.34212504,37.37341741,19.96870764,2
3771,0.723684211,0.5,0.514285714,0.821917808,0.630136986,0.709677419,0,0,1,1,0.333333333,4,2,0,1,1,1,02:31:22,-0.419354839,0.333333333,1,0,15,15,52.20136177,40.38708741,11.81427436,1
3772,0.727272727,0.493506494,0.514285714,0.821917808,0.630136986,0.709677419,0,0,2,0,0.515151515,5,2,1,0,1,1,02:32:03,-0.451612903,0.515151515,1,0,30,15,67.13681312,34.52641741,32.61039571,2
3773,0.730769231,0.5,0.514285714,0.821917808,0.630136986,0.709677419,0,0,1,0,0.212121212,5,1,0,1,1,1,02:32:56,-0.419354839,0.212121212,1,0,30,30,51.67031956,33.61648741,18.05383215,1
3774,0.734177215,0.506329114,0.514285714,0.821917808,0.630136986,0.709677419,0,0,1,0,0.242424242,5,1,1,0,1,1,02:33:28,-0.387096774,0.242424242,1,0,40,30,56.12990432,29.80081741,26.32908691,1
3775,0.734177215,0.506329114,0.514285714,0.824324324,0.621621622,0.709677419,0,0,0,1,0.151515152,5,2,0,0,2,1,02:34:11,-0.35483871,0.151515152,0,1,0,0,26.96017432,54.56193104,-27.60175672,1
3776,0.734177215,0.506329114,0.514285714,0.813333333,0.613333333,0.709677419,0,0,0,1,0.454545455,5,1,1,0,2,1,02:34:41,-0.387096774,0.454545455,0,1,15,0,33.85357432,57.33913645,-23.48556213,2
3777,0.734177215,0.506329114,0.514285714,0.813333333,0.613333333,0.71875,0,0,0,1,-0.121212121,4,2,0,1,2,2,02:35:08,-0.419354839,-0.121212121,0,1,15,15,23.45117432,55.2010375,-31.74986318,2
3778,0.734177215,0.506329114,0.514285714,0.813333333,0.613333333,0.696969697,0,0,0,0,0.151515152,2,2,0,2,2,2,02:35:38,-0.387096774,0.151515152,0,1,15,30,22.76017432,52.41236091,-29.65218659,1
3779,0.734177215,0.506329114,0.514285714,0.815789474,0.618421053,0.696969697,0,0,0,0,0.484848485,2,2,1,0,2,1,02:36:13,-0.419354839,0.484848485,0,1,30,30,28.92117432,46.18517354,-17.26399923,2
3780,0.734177215,0.506329114,0.514285714,0.805194805,0.61038961,0.696969697,0,0,0,0,0.515151515,3,2,0,1,2,1,02:36:35,-0.451612903,0.515151515,0,1,30,40,27.47217432,52.84058961,-25.36841529,2
3781,0.7375,0.5125,0.514285714,0.805194805,0.61038961,0.696969697,0,0,0,1,0.151515152,3,2,0,0,1,1,02:38:23,-0.419354839,0.151515152,1,0,0,0,41.40062446,31.32858961,10.07203486,1
3782,0.728395062,0.50617284,0.514285714,0.805194805,0.61038961,0.696969697,1,0,0,1,0.454545455,4,2,1,0,1,1,02:38:54,-0.387096774,0.454545455,1,0,15,0,52.88684411,37.48858961,15.39825451,1
3783,0.731707317,0.512195122,0.514285714,0.805194805,0.61038961,0.696969697,1,0,0,2,0.454545455,4,2,2,0,1,1,02:39:19,-0.35483871,0.454545455,1,0,30,0,56.94297669,43.68858961,13.25438708,1
3784,0.731707317,0.512195122,0.5,0.805194805,0.61038961,0.696969697,2,0,0,1,0.212121212,4,1,3,0,1,2,02:39:49,-0.322580645,0.212121212,1,0,40,0,60.21669098,35.41398961,24.80270137,1
3785,0.731707317,0.512195122,0.5,0.807692308,0.615384615,0.696969697,1,0,0,1,0.484848485,2,1,0,0,2,1,02:40:26,-0.35483871,0.484848485,0,1,0,0,25.17576098,51.20117475,-26.02541378,2
3786,0.731707317,0.512195122,0.5,0.810126582,0.620253165,0.696969697,1,0,0,0,0.393939394,5,1,0,1,2,1,02:40:42,-0.387096774,0.393939394,0,1,0,15,30.42276098,54.50856433,-24.08580335,2
3787,0.731707317,0.512195122,0.5,0.810126582,0.620253165,0.676470588,0,0,0,0,-0.424242424,4,2,0,2,2,2,02:41:02,-0.35483871,-0.424242424,0,1,0,30,19.39576098,49.00721401,-29.61145303,1
3788,0.731707317,0.512195122,0.5,0.8125,0.625,0.676470588,0,0,0,0,-0.121212121,5,1,1,0,2,1,02:41:51,-0.387096774,-0.121212121,0,1,15,30,26.18916098,43.40990059,-17.22073961,2
3789,0.731707317,0.512195122,0.5,0.802469136,0.617283951,0.676470588,0,1,0,0,0.454545455,4,2,0,1,2,1,02:42:08,-0.419354839,0.454545455,0,1,15,40,28.77476098,56.08852615,-27.31376517,2
3790,0.734939759,0.518072289,0.5,0.802469136,0.617283951,0.676470588,0,1,0,0,0.515151515,4,2,0,0,1,1,02:43:38,-0.387096774,0.515151515,1,0,0,0,48.31487096,33.99052615,14.32434482,1
3791,0.738095238,0.523809524,0.5,0.802469136,0.617283951,0.676470588,0,1,0,0,0.303030303,2,2,1,0,1,1,02:44:07,-0.35483871,0.303030303,1,0,15,0,45.26134667,26.88352615,18.37782052,1
3792,0.729411765,0.517647059,0.5,0.802469136,0.617283951,0.676470588,0,0,0,0,0.090909091,5,2,2,0,1,1,02:44:33,-0.387096774,0.090909091,1,0,30,0,52.81734883,28.54322615,24.27412268,2
3793,0.729411765,0.517647059,0.486486486,0.802469136,0.617283951,0.676470588,0,0,1,0,-0.181818182,5,1,0,1,1,2,02:45:06,-0.419354839,-0.181818182,1,0,30,15,48.67715423,30.28429615,18.39285808,2
3794,0.73255814,0.511627907,0.486486486,0.802469136,0.617283951,0.676470588,0,0,2,0,0.121212121,5,1,0,2,1,1,02:45:49,-0.451612903,0.121212121,1,0,30,30,56.81710168,36.26096615,20.55613554,2
3795,0.73255814,0.511627907,0.473684211,0.802469136,0.617283951,0.676470588,0,0,3,0,-0.484848485,3,2,0,3,1,2,02:46:25,-0.483870968,-0.484848485,1,0,30,40,54.20250681,31.52423615,22.67827066,2
3796,0.73255814,0.511627907,0.473684211,0.802469136,0.617283951,0.657142857,0,0,2,0,-0.484848485,2,2,0,0,2,2,02:47:11,-0.451612903,-0.484848485,0,1,0,0,26.96917681,35.30608556,-8.336908748,1
3797,0.73255814,0.511627907,0.473684211,0.802469136,0.617283951,0.638888889,0,0,1,0,-0.454545455,3,1,1,0,2,2,02:47:47,-0.419354839,-0.454545455,0,1,15,0,26.00357681,36.64465223,-10.64107542,1
3798,0.73255814,0.511627907,0.473684211,0.804878049,0.609756098,0.638888889,0,0,0,0,0.242424242,5,1,2,0,2,1,02:48:37,-0.387096774,0.242424242,0,1,30,0,34.87657681,47.88770643,-13.01112962,1
3799,0.73255814,0.511627907,0.473684211,0.807228916,0.614457831,0.638888889,0,0,0,0,0.545454545,5,1,3,0,2,1,02:49:24,-0.419354839,0.545454545,0,1,40,0,42.88657681,51.93992799,-9.053351182,2
3800,0.73255814,0.511627907,0.473684211,0.80952381,0.619047619,0.638888889,0,0,0,0,0.393939394,4,2,0,1,2,1,02:49:45,-0.451612903,0.393939394,0,1,40,15,27.84817681,53.15941429,-25.31123748,2
3801,0.73255814,0.511627907,0.473684211,0.811764706,0.611764706,0.638888889,0,0,0,0,0.363636364,3,2,0,2,2,1,02:50:03,-0.419354839,0.363636364,0,1,40,30,25.29717681,54.79556608,-29.49838927,1
3802,0.73255814,0.511627907,0.461538462,0.811764706,0.611764706,0.638888889,0,0,1,0,-0.151515152,2,2,0,0,1,2,02:51:35,-0.451612903,-0.151515152,1,0,0,0,43.60545013,20.96189608,22.64355405,2
3803,0.73255814,0.511627907,0.45,0.811764706,0.611764706,0.638888889,0,0,2,0,-0.393939394,3,2,0,1,1,2,02:52:09,-0.483870968,-0.393939394,1,0,0,15,48.89229628,24.12056608,24.7717302,2
3804,0.73255814,0.511627907,0.463414634,0.811764706,0.611764706,0.638888889,0,0,2,0,-0.242424242,2,2,0,2,1,2,02:52:54,-0.451612903,-0.242424242,1,0,0,30,48.81141823,28.19223608,20.61918215,1
3805,0.735632184,0.517241379,0.463414634,0.811764706,0.611764706,0.638888889,0,0,1,0,0.333333333,4,2,1,0,1,1,02:53:45,-0.419354839,0.333333333,1,0,15,30,56.13266574,29.42789608,26.70476966,1
3806,0.738636364,0.522727273,0.463414634,0.811764706,0.611764706,0.638888889,0,0,0,0,0.515151515,4,2,2,0,1,1,02:54:26,-0.387096774,0.515151515,1,0,30,30,56.18972582,31.83389608,24.35582974,1
3807,0.730337079,0.516853933,0.463414634,0.811764706,0.611764706,0.638888889,1,0,0,0,0.545454545,5,1,3,0,1,1,02:54:53,-0.35483871,0.545454545,1,0,40,30,62.95768004,33.26829608,29.68938396,1
3808,0.730337079,0.516853933,0.463414634,0.813953488,0.604651163,0.638888889,1,0,0,1,0.454545455,2,1,0,0,2,1,02:55:21,-0.322580645,0.454545455,0,1,0,0,24.62135004,50.46979434,-25.8484443,1
3809,0.730337079,0.516853933,0.463414634,0.813953488,0.604651163,0.648648649,1,0,0,1,-0.424242424,5,2,1,0,2,2,02:55:57,-0.35483871,-0.424242424,0,1,15,0,26.80895004,48.70863308,-21.89968304,2
3810,0.730337079,0.516853933,0.463414634,0.813953488,0.604651163,0.631578947,0,0,0,1,0.03030303,4,2,0,1,2,2,02:56:24,-0.322580645,0.03030303,0,1,15,15,25.25735004,56.70068715,-31.4433371,1
3811,0.730337079,0.516853933,0.463414634,0.816091954,0.609195402,0.631578947,0,0,0,0,0.454545455,4,2,1,0,2,1,02:57:03,-0.35483871,0.454545455,0,1,30,15,32.62135004,49.68800913,-17.06665908,2
3812,0.730337079,0.516853933,0.463414634,0.806818182,0.602272727,0.631578947,0,1,0,0,0.272727273,5,1,0,1,2,1,02:57:19,-0.387096774,0.272727273,0,1,30,30,27.24875004,54.41775765,-27.16900761,2
3813,0.730337079,0.516853933,0.463414634,0.808988764,0.606741573,0.631578947,0,1,0,0,0.515151515,5,2,0,2,2,1,02:57:36,-0.419354839,0.515151515,0,1,30,40,31.57335004,62.99876846,-31.42541842,2
3814,0.730337079,0.516853933,0.452380952,0.808988764,0.606741573,0.631578947,0,1,0,0,0,3,2,0,0,1,2,02:59:04,-0.451612903,0,1,0,0,0,41.33693904,27.01509846,14.32184058,2
3815,0.730337079,0.516853933,0.465116279,0.808988764,0.606741573,0.631578947,0,0,0,0,-0.515151515,5,1,0,1,1,2,02:59:43,-0.419354839,-0.515151515,1,0,0,15,37.76421391,25.61486846,12.14934545,1
3816,0.733333333,0.522222222,0.465116279,0.808988764,0.606741573,0.631578947,0,0,0,0,0.515151515,4,1,1,0,1,1,03:00:35,-0.387096774,0.515151515,1,0,15,15,51.0484947,30.63219846,20.41629624,1
3817,0.725274725,0.516483516,0.465116279,0.808988764,0.606741573,0.631578947,0,0,0,0,0.454545455,5,1,2,0,1,1,03:01:10,-0.419354839,0.454545455,1,0,30,15,56.31563416,31.98019846,24.3354357,2
3818,0.72826087,0.510869565,0.465116279,0.808988764,0.606741573,0.631578947,0,0,1,0,0.272727273,1,2,0,1,1,1,03:01:43,-0.451612903,0.272727273,1,0,30,30,44.80781951,26.30746846,18.50035105,2
3819,0.72826087,0.510869565,0.477272727,0.808988764,0.606741573,0.631578947,0,0,1,0,-0.393939394,5,1,0,2,1,2,03:02:25,-0.419354839,-0.393939394,1,0,30,40,45.77732733,31.43553846,14.34178887,1
3820,0.731182796,0.505376344,0.477272727,0.808988764,0.606741573,0.631578947,0,0,2,0,0.484848485,4,1,1,0,1,1,03:03:05,-0.451612903,0.484848485,1,0,40,40,63.38830869,30.23119846,33.15711023,2
3821,0.734042553,0.510638298,0.477272727,0.808988764,0.606741573,0.631578947,0,0,1,0,0.484848485,5,2,0,1,1,1,03:03:35,-0.419354839,0.484848485,1,0,40,60,56.30376278,37.71446846,18.58929432,1
3822,0.726315789,0.505263158,0.477272727,0.808988764,0.606741573,0.631578947,1,0,1,0,0.575757576,4,1,0,0,1,1,03:04:05,-0.387096774,0.575757576,1,0,40,40,55.58002732,31.43419846,24.14582886,1
3823,0.729166667,0.510416667,0.477272727,0.808988764,0.606741573,0.631578947,1,0,0,0,0.272727273,2,2,1,0,1,1,03:04:33,-0.35483871,0.272727273,1,0,60,40,46.03475406,24.24079846,21.7939556,1
3824,0,0,0,1,1,0,1,0,0,0,0.272727273,3,2,0,0,2,1,00:00:00,0,0.272727273,0,1,0,0,15.9588,45.25553,-29.29673,2
3825,0,0,0,1,1,0,0,0,0,0,-0.454545455,1,2,0,1,2,2,00:00:32,0.032258065,-0.454545455,0,1,0,15,2.8682,37.7982,-34.93,1
3826,0,0,0,1,1,0,0,0,0,1,-0.363636364,1,2,1,0,2,2,00:01:08,0.064516129,-0.363636364,0,1,15,15,8.0712,40.98453,-32.91333,1
3827,0,0,0,0.5,0.5,0,0,1,0,1,0.333333333,5,1,2,0,2,1,00:01:50,0.032258065,0.333333333,0,1,30,15,26.5276,51.40923,-24.88163,2
3828,0,0,0,0.333333333,0.333333333,0,0,1,0,1,0.666666667,4,1,0,1,2,1,00:02:15,0,0.666666667,0,1,30,30,20.7886,55.8819,-35.0933,2
3829,0,0,0,0.333333333,0.333333333,0.333333333,0,1,0,0,-0.575757576,3,2,0,2,2,2,00:02:38,-0.032258065,-0.575757576,0,1,30,40,5.5642,40.42416999,-34.85996999,2
3830,1,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0.363636364,1,2,0,0,1,1,00:03:47,-0.064516129,0.363636364,1,0,0,0,35.71183,17.20519999,18.50663001,2
3831,1,0,1,0.333333333,0.333333333,0.333333333,0,0,0,1,-0.303030303,1,2,0,1,1,2,00:04:09,-0.032258065,-0.303030303,1,0,0,15,33.91983,21.04986999,12.86996001,1
3832,1,0,1,0.333333333,0.333333333,0.333333333,0,0,0,1,-0.212121212,4,2,1,0,1,2,00:04:57,0,-0.212121212,1,0,15,15,45.57283,24.48619999,21.08663001,1
3833,1,0,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,1,-0.363636364,1,2,2,0,1,2,00:05:44,-0.032258065,-0.363636364,1,0,30,15,39.52449667,16.03119999,23.49329667,2
3834,1,0.5,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,0,0.303030303,5,1,0,1,1,1,00:06:30,0,0.303030303,1,0,30,30,48.70489667,28.10326999,20.60162667,1
3835,1,0.666666667,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,0,0.242424242,1,2,1,0,1,1,00:07:00,0.032258065,0.242424242,1,0,40,30,45.46116334,15.60119999,29.85996334,1
3836,1,0.666666667,0.666666667,0.333333333,0.333333333,0.25,0,0,0,0,-0.212121212,1,2,0,0,2,2,00:07:38,0.064516129,-0.212121212,0,1,0,0,19.01283334,30.08203,-11.06919666,1
3837,1,0.666666667,0.666666667,0.5,0.5,0.25,0,0,0,0,0.454545455,3,2,1,0,2,1,00:08:17,0.032258065,0.454545455,0,1,15,0,33.88483334,42.95903,-9.074196663,2
3838,1,0.666666667,0.666666667,0.5,0.5,0.2,0,0,0,1,-0.121212121,2,2,0,1,2,2,00:08:51,0.064516129,-0.121212121,0,1,15,15,22.36583334,45.5942,-23.22836666,1
3839,1,0.666666667,0.666666667,0.6,0.4,0.2,0,0,0,1,0.515151515,4,2,1,0,2,1,00:09:40,0.096774194,0.515151515,0,1,30,15,36.83683334,51.86553,-15.02869666,1
3840,1,0.666666667,0.666666667,0.666666667,0.5,0.2,0,0,0,1,0.575757576,4,2,2,0,2,1,00:10:16,0.064516129,0.575757576,0,1,40,15,41.63883334,53.66719667,-12.02836333,2
3841,1,0.666666667,0.666666667,0.666666667,0.5,0.333333333,0,0,0,0,-0.424242424,3,1,0,1,2,2,00:10:48,0.032258065,-0.424242424,0,1,40,30,19.38923334,38.13426667,-18.74503333,2
3842,1,0.666666667,0.666666667,0.714285714,0.428571429,0.333333333,0,0,0,0,0.454545455,4,2,0,2,2,1,00:11:57,0.064516129,0.454545455,0,1,40,40,32.03483334,54.86344143,-22.82860809,1
3843,1,0.666666667,0.666666667,0.75,0.5,0.333333333,0,0,0,0,0.333333333,5,1,1,0,2,1,00:12:33,0.032258065,0.333333333,0,1,60,40,35.46423334,46.50093,-11.03669666,2
3844,1,0.666666667,0.666666667,0.777777778,0.555555556,0.333333333,0,0,0,0,0.545454545,2,1,0,0,2,1,00:12:59,0,0.545454545,0,1,40,40,27.82123334,43.35681889,-15.53558555,2
3845,1,0.666666667,0.666666667,0.8,0.6,0.333333333,0,0,0,0,0.515151515,4,2,0,1,2,1,00:13:21,-0.032258065,0.515151515,0,1,40,60,32.83683334,52.9882,-20.15136666,2
3846,1,0.666666667,0.75,0.8,0.6,0.333333333,0,0,0,1,-0.181818182,4,2,0,0,1,2,00:15:07,0,-0.181818182,1,0,0,0,44.94549667,29.3152,15.63029667,1
3847,1,0.75,0.75,0.8,0.6,0.333333333,0,0,0,2,0.424242424,4,2,1,0,1,1,00:15:44,0.032258065,0.424242424,1,0,15,0,55.23633,41.2852,13.95113,1
3848,1,0.8,0.75,0.8,0.6,0.333333333,1,0,0,2,0.606060606,4,1,2,0,1,1,00:16:13,0.064516129,0.606060606,1,0,30,0,62.25483,42.5746,19.68023,1
3849,1,0.8,0.8,0.8,0.6,0.333333333,1,0,0,2,-0.121212121,2,2,3,0,1,2,00:16:35,0.096774194,-0.121212121,1,0,40,0,55.93643,32.0172,23.91923,1
3850,1,0.8,0.8,0.818181818,0.545454545,0.333333333,1,0,0,2,-0.272727273,3,2,0,0,2,1,00:17:27,0.129032258,-0.272727273,0,1,0,0,23.1481,48.38298454,-25.23488454,1
3851,1,0.8,0.8,0.818181818,0.545454545,0.428571429,0,0,0,2,-0.545454545,3,2,1,0,2,2,00:17:52,0.096774194,-0.545454545,0,1,15,0,24.3725,47.52398454,-23.15148454,2
3852,1,0.8,0.8,0.833333333,0.583333333,0.428571429,0,0,1,1,0.151515152,3,2,0,1,2,1,00:18:50,0.064516129,0.151515152,0,1,15,15,33.7455,52.8307,-19.0852,2
